,date,gender,age,lat,lng,url
0,2012-12-14,F,20.0,39.8936685,-105.072111818405,http://www.9news.com/rss/story.aspx?storyid=305252
1,2012-12-14,F,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
2,2012-12-14,F,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
3,2012-12-14,F,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
4,2012-12-14,M,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
5,2012-12-14,F,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
6,2012-12-14,F,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
7,2012-12-14,M,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
8,2012-12-14,M,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
9,2012-12-14,F,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
10,2012-12-14,M,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
11,2012-12-14,M,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
12,2012-12-14,F,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
13,2012-12-14,F,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
14,2012-12-14,F,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
15,2012-12-14,M,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
16,2012-12-14,F,6.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
17,2012-12-14,M,7.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
18,2012-12-14,F,47.0,35.0886963,-92.4421011,http://www.katv.com/story/23666951/conway-man-pleads-to-manslaughter-in-shooting-of-2
19,2012-12-14,F,7.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
20,2012-12-14,M,57.0,39.0875777,-81.9226372,http://www.wsaz.com/news/headlines/BREAKING-NEWS-Three-Shot-in-Meigs-County-Ohio-183542661.html
21,2012-12-14,M,7.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
22,2012-12-14,F,7.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
23,2012-12-14,M,20.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
24,2012-12-14,F,27.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
25,2012-12-14,F,29.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
26,2012-12-14,F,30.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
27,2012-12-14,F,47.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
28,2012-12-14,F,52.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
29,2012-12-14,F,52.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
30,2012-12-14,F,56.0,41.4123225,-73.3114235802945,http://www.cnn.com/2012/12/15/us/connecticut-shooting-victims/index.html
31,2012-12-14,M,18.0,30.421309,-87.2169149,http://www.pnj.com/article/20121214/NEWS01/121214001/1-dead-1-arrested-Pensacola-shooting
32,2012-12-14,M,20.0,43.5944677,-83.8888648,http://www.mlive.com/news/bay-city/index.ssf/2013/06/trial_rescheduled_for_bay_coun_1.html
33,2012-12-14,F,47.0,42.9633599,-85.6680863,http://www.woodtv.com/dpp/news/local/grand_rapids/woman-shot-to-death-in-gr-home-on-prince-se-121512
34,2012-12-14,F,30.0,36.145204,-115.1611806,http://chicagoist.com/2012/12/18/las_vegas_casino_shooting_was_viole.php
35,2012-12-14,M,31.0,36.145204,-115.1611806,http://www.staradvertiser.com/news/breaking/184021461.html
36,2012-12-14,M,21.0,34.7540524,-77.4302415,http://www.jdnews.com/news/local/marine-charged-in-fatal-shooting-has-first-appearance-1.66293?tc=cr
37,2012-12-14,F,86.0,35.7973284,-82.6840252,http://www.citizen-times.com/article/20121215/NEWS01/121215003/Madison-man-charged-slaying-wife-mother-law
38,2012-12-14,F,58.0,35.7973284,-82.6840252,http://www.citizen-times.com/article/20121215/NEWS01/121215003/Madison-man-charged-slaying-wife-mother-law
39,2012-12-14,M,32.0,41.6786754,-83.5127283,http://www.northwestohio.com/news/story.aspx?id=837605#.UNImgGMj6AF
40,2012-12-14,M,51.0,36.1631575,-82.8309861,http://www.greenevillesun.com/Local_News/article/Richard-Murray-Faces-Murder-Charge-After-Fatal-Shooting-id-322399
41,2012-12-14,F,32.0,35.1490215,-90.0516285,http://www.commercialappeal.com/news/2012/dec/15/no-headline---shooting_main/
42,2012-12-14,M,30.0,31.13,-97.78,http://www.forthoodpresscenter.com/go/doc/3439/1659939/
43,2012-12-14,M,59.0,40.644188,-111.9522491,http://www.sltrib.com/sltrib/news/55481701-78/fire-hoyal-investigators-upd.html.csp
44,2012-12-14,F,55.0,40.644188,-111.9522491,http://www.sltrib.com/sltrib/news/55481701-78/fire-hoyal-investigators-upd.html.csp
45,2012-12-14,M,,36.2960613,-119.1420517,http://www.kmph.com/story/20355702/gun-left-at-scene-of
46,2012-12-14,M,25.0,42.3486635,-83.0567375,http://www.detroitmi.gov/Portals/0/docs/police/MCSR 12.14.pdf
47,2012-12-14,M,30.0,29.7104586,-98.1460417,http://www.wfaa.com/news/local/dallas/Officer-involved-shooting-at-Oak-Cliff-apartment-complex-183524741.html
48,2012-12-14,M,58.0,40.7911785,-73.97481894338759,http://westchester.news12.com/news/police-apparent-murder-suicide-in-cornwall-1.4337815
49,2012-12-14,F,54.0,40.7911785,-73.97481894338759,http://www.recordonline.com/apps/pbcs.dll/article?AID=/20121216/NEWS/212160328
50,2012-12-14,M,39.0,35.076417,-92.45607460506159,http://www.katv.com/story/23666951/conway-man-pleads-to-manslaughter-in-shooting-of-2
51,2012-12-15,F,59.0,43.3099598,-73.6442514,http://www.foxnews.com/us/2012/12/18/new-york-man-who-allegedly-helped-wife-kill-self-charged-with-manslaughter/
52,2012-12-15,M,,37.541239,-77.4420183,http://www.timesdispatch.com/news/latest-news/richmond-man-kills-self-after-standoff-with-police/article_b6371974-46e1-11e2-abe7-0019bb30f31a.html
53,2012-12-15,M,29.0,36.5092119,-86.8849984,http://www.wsmv.com/story/20353235/police-springfield-standoff-ends-with-suicide
54,2012-12-15,M,25.0,41.5927467,-87.3467803,http://www.nwitimes.com/news/local/lake/gary/gary-man-fatally-shot-police-seeking-tips-id-on-gunman/article_ab6af75f-3e91-560a-b793-eb4932cf8707.html
55,2012-12-15,M,38.0,33.3881705,-86.89975258402409,http://bigstory.ap.org/article/police-gunman-wounds-3-alabama-hospital#overlay-context=article/rockets-fired-airport-pakistan-2-killed
56,2012-12-15,M,17.0,33.5228885,-85.3445728,http://articles.chicagotribune.com/2012-12-16/news/sns-rt-us-usa-shootings-alabamabre8bf0fj-20121216_1_verna-gates-man-with-assault-rifle-shot-multiple-times
57,2012-12-15,M,23.0,33.5228885,-85.3445728,http://articles.chicagotribune.com/2012-12-16/news/sns-rt-us-usa-shootings-alabamabre8bf0fj-20121216_1_verna-gates-man-with-assault-rifle-shot-multiple-times
58,2012-12-15,M,36.0,33.5228885,-85.3445728,http://articles.chicagotribune.com/2012-12-16/news/sns-rt-us-usa-shootings-alabamabre8bf0fj-20121216_1_verna-gates-man-with-assault-rifle-shot-multiple-times
59,2012-12-15,M,33.0,33.589896,-85.8368931575116,http://articles.chicagotribune.com/2012-12-16/news/sns-rt-us-usa-shootings-alabamabre8bf0fj-20121216_1_verna-gates-man-with-assault-rifle-shot-multiple-times
60,2012-12-15,M,60.0,33.361168,-112.121302167105,http://www.azfamily.com/news/Phoenix-PD-searching-for-homicide-suspect-183704121.html
61,2012-12-15,F,51.0,35.1457415,-117.957901319624,"http://www.bakersfieldnow.com/news/local/Two-shot-killed-at-Cal-City-home-183665561.html
"
62,2012-12-15,M,76.0,35.1457415,-117.957901319624,http://www.bakersfieldcalifornian.com/local/breaking-news/x76663129/Apparent-murder-suicide-in-California-City
63,2012-12-15,M,16.0,36.7322115,-119.69970961134001,http://www.allvoices.com/news/13693434-coroner-ids-boy-16-fatally-shot-in-fresno
64,2012-12-15,M,17.0,37.7789601,-122.419199,http://www.ktvu.com/news/news/crime-law/concord-high-student-identified-victim-fatal-sf-sh/nTYhS/
65,2012-12-15,F,51.0,34.1494848,-118.5506158,http://articles.latimes.com/2013/sep/23/local/la-me-ln-tarzana-man-pleaded-guilt-to-voluntary-manslaughter-in-exwifes-shooting-20130923
66,2012-12-15,M,32.0,29.5541432,-81.2207673,http://flaglerlive.com/48245/troy-gordon-shooting/
67,2012-12-15,M,40.0,26.78912185,-80.060764032452,http://www.palmbeachpost.com/news/news/crime-law/police-arrest-two-in-shooting-death-of-riviera-bea/nTXyx/
68,2012-12-15,M,23.0,41.8756208,-87.6243706,http://www.huffingtonpost.com/2012/12/16/mccarthy-man-killed-by-co_n_2311407.html?utm_source=dlvr.it&utm_medium=twitter
69,2012-12-15,M,21.0,41.525031,-88.0817252,http://articles.chicagotribune.com/2012-12-17/news/chi-joliet-man-shoots-himself-20121217_1_joliet-man-safety-mechanism-new-handgun
70,2012-12-15,M,26.0,39.2909295,-76.6097684,http://citypaper.com/news/murder-ink-1.1418214
71,2012-12-15,M,42.0,42.3604823,-71.0595678,http://www.universalhub.com/2012/hyde-park-man-identified-roxbury-murder-victim
72,2012-12-15,F,20.0,42.9633599,-85.6680863,http://www.mlive.com/news/grand-rapids/index.ssf/2012/12/husband_of_wife_slain_on_homic.html
73,2012-12-15,M,31.0,37.9447722,-90.7242964,http://fox2now.com/2012/12/15/manhunt-for-gunman-who-killed-washington-co-deputy/
74,2012-12-15,M,15.0,39.7391536,-104.9847034,http://www.thedenverchannel.com/news/local-news/authorities-say-the-teen-killed-in-a-drive-by-shooting-on-saturday-is-denver-was-demetrius-paul-cruz
75,2012-12-15,M,36.0,39.9448436,-75.1198694,http://mobile.philly.com/news/?wss=/philly/news/new_jersey/&id=183714451
76,2012-12-15,M,21.0,35.3314525,-80.9398554230769,http://www.crimeincharlotte.com/murder-suspect-arrested-2/#.UOsay6zhfDw
77,2012-12-15,M,23.0,41.4871888,-81.6778691,http://www.cleveland.com/metro/index.ssf/2012/12/cleveland_homicide_victim_iden_1.html
78,2012-12-15,M,53.0,35.131317,-98.3797949,http://www.koco.com/news/oklahomanews/around-oklahoma/OSBI-investigates-shooting-death-of-Caddo-County-man/-/12530084/17804432/-/clynh9z/-/index.html
79,2012-12-15,M,3.0,35.878937,-97.4253185,http://m.news9.com/story.aspx?story=20353707&catId=112032
80,2012-12-15,M,61.0,35.4707419,-97.5198806,http://www.news9.com/story/20363137/man-found-dead-at-ne-okc-motel
81,2012-12-15,M,20.0,36.219525,-96.03404332152691,http://www.kjrh.com/dpp/news/local_news/CRIME-STOPPERS-ALERT-Tulsa-man-Vincent-Ajeh-found-dead-in-Admiral--N-Wheeling-intersection
82,2012-12-15,M,27.0,40.2663107,-76.8861122,http://www.pennlive.com/midstate/index.ssf/2012/12/city_police_investigate_homici.html
83,2012-12-15,M,25.0,42.7261309,-87.7828523,http://www.wisn.com/news/south-east-wisconsin/racine-kenosha/Victim-of-Racine-shooting-identified/-/10151828/17794718/-/s2ni3o/-/index.html
84,2012-12-15,M,31.0,34.0501713,-118.2419714,http://projects.latimes.com/homicide/post/damien-lerma/
85,2012-12-15,M,22.0,45.1473445,-122.5770322,http://www.molallapioneer.com/news/2012/December/19/Local.News/molalla.man.dies.from.selfinflicted.gunshot.wound/news.aspx
86,2012-12-16,F,25.0,36.0625905,-118.982960627645,http://abclocal.go.com/kfsn/story?id=8922130
87,2012-12-16,M,32.0,33.93820895,-118.18781501539301,http://www.loscerritosnews.net/2012/12/16/sheriffs-investigate-shooting-death-on-tweedy-boulevard-in-south-gate/
88,2012-12-16,M,20.0,38.8951148,-77.0363716,http://washington.cbslocal.com/2012/12/17/dc-police-offering-25k-cash-reward-in-overnight-shooting-death/
89,2012-12-16,M,28.0,34.180855,-84.7529170994188,http://www.daily-tribune.com/view/full_story/21153757/article-CPD-investigating-Sunday-homicide
90,2012-12-16,M,28.0,41.8756208,-87.6243706,"http://www.chicagotribune.com/news/local/breaking/chi-woman-47-hurt-in-west-side-shooting-20121215,0,6603905.story"
91,2012-12-16,M,27.0,39.7989763,-89.6443688,http://www.sj-r.com/breaking/x1107423135/Springfield-police-investigating-Brandon-Court-shooting-death
92,2012-12-16,M,29.0,39.0490111,-95.6775557,http://cjonline.com/news/2013-11-26/new-details-emerge-police-report-fatal-shooting-officers
93,2012-12-16,M,50.0,39.0490111,-95.6775557,http://cjonline.com/news/2013-11-26/new-details-emerge-police-report-fatal-shooting-officers
94,2012-12-16,M,18.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2012/12/new_orleans_shootings_claim_5.html
95,2012-12-16,F,56.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2012/12/new_orleans_shootings_claim_5.html
96,2012-12-16,M,56.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2012/12/new_orleans_shootings_claim_5.html
97,2012-12-16,M,26.0,39.2909295,-76.6097684,http://citypaper.com/news/murder-ink-1.1418214
98,2012-12-16,M,28.0,39.00884145,-77.0205440580873,http://www.gazette.net/article/20121218/NEWS/712189927/0/gazette&template=gazette
99,2012-12-16,M,27.0,30.92853,-88.5979753091133,http://www.wdam.com/story/20357090/lucedale-man-shot-to-death-at-home
100,2012-12-16,F,41.0,31.676052,-88.6343980151515,"http://www.wapt.com/news/mississippi/2-held-in-Wayne-County-shooting/-/9156860/17848294/-/lixw5jz/-/index.html
"
101,2012-12-16,F,25.0,42.291707,-85.5872286,http://www.mlive.com/news/kalamazoo/index.ssf/2012/12/report_husband_wife_killed_in.html
102,2012-12-16,M,32.0,37.3058839,-89.5181476,http://www.connectmidmissouri.com/news/story.aspx?id=838485#.UNH_1WMj6AF
103,2012-12-16,M,25.0,42.291707,-85.5872286,http://www.mlive.com/news/kalamazoo/index.ssf/2012/12/report_husband_wife_killed_in.html
104,2012-12-16,M,17.0,38.6558849,-90.3092813,http://www.stltoday.com/news/local/crime-and-courts/teen-identified-in-university-city-fatal-shooting/article_0716cdcb-8a1c-5c94-9c36-0d702828d8eb.html
105,2012-12-16,M,28.0,36.675805,-114.6208232,http://www.fox5vegas.com/story/20397768/coroner-ids-man-shot-killed-by-tr
106,2012-12-16,M,19.0,42.9956397,-71.4547891,http://www.unionleader.com/article/20121219/NEWS07/121219067
107,2012-12-16,F,25.0,39.9448436,-75.1198694,http://www.nbcphiladelphia.com/news/local/Camden-Marks-67th-Homicide-for-2012-183763161.html
108,2012-12-16,M,20.0,32.4206736,-104.2288375,http://www.currentargus.com/ci_22204358/possible-homicide-south-canal-st
109,2012-12-16,M,24.0,36.3295905,-78.3991638,http://www.wral.com/intruder-killed-in-henderson-home-invasion/11885004/
110,2012-12-16,M,35.0,39.9622601,-83.0007065,http://www.dispatch.com/content/stories/local/2012/12/18/homicide-victim-identified.html
111,2012-12-16,M,41.0,38.8645138,-83.9040944,http://www.wcpo.com/news/local-news/georgetown-father-charged-with-shooting-and-killing-son
112,2012-12-16,M,26.0,32.939636,-80.0982102221675,http://www.postandcourier.com/article/20121217/PC16/121219425/1006/police-fatal-sunday-night-shooting-was-self-defense
113,2012-12-16,M,24.0,32.7801052,-96.8000082,http://dfw.cbslocal.com/2012/12/17/two-men-found-shot-to-death-in-dallas-house-2/
114,2012-12-16,M,32.0,32.7801052,-96.8000082,http://dfw.cbslocal.com/2012/12/17/two-men-found-shot-to-death-in-dallas-house-2/
115,2012-12-16,M,55.0,26.2260035,-98.2373177181604,http://www.krgv.com/tags/mcallen/
116,2012-12-16,M,23.0,47.2061882,-122.2312383,http://blog.thenewstribune.com/crime/2012/12/16/one-dead-three-others-shot-in-sumner/
117,2012-12-16,M,16.0,34.0501713,-118.2419714,http://www.dailybreeze.com/ci_22214376/lapd-hunts-killer-teenage-boy-fatally-shot-harbor
118,2012-12-16,M,24.0,39.952335,-75.163789,http://www.myfoxphilly.com/story/22877111/parent-of-2-year-old-who-was-shot-in-front-of-kroger-speak-out
119,2012-12-16,M,24.0,39.952335,-75.163789,http://www.philly.com/philly/news/special_packages/inquirer/Philadelphia_Homicides_1988_2011.html
120,2012-12-16,M,25.0,43.0349931,-87.922497,http://www.milwaukeepolicenews.com/detectives-investigate-2-homicides/
121,2012-12-16,M,,40.735657,-74.1723667,http://www.nj.com/essex/index.ssf/2012/12/targeted_attack_leaves_one_man.html
122,2012-12-16,M,29.0,32.7801052,-96.8000082,http://crimeblog.dallasnews.com/2012/12/police-find-man-shot-to-death-in-southeast-dallas-convenience-store-parking-lot-early-sunday-morning.html/
123,2012-12-17,M,25.0,42.6410915,-95.2097179,http://www.stormlakepilottribune.com/story/1923311.html
124,2012-12-17,M,25.0,41.6021292,-87.3371372,http://www.nwitimes.com/news/local/lake/gary/year-old-gary-man-killed-in-shooting-on-aetna-street/article_70c9e426-f7ce-5ecd-a396-ccbbb31b538d.html
125,2012-12-17,M,49.0,41.4080534,-92.9163091,http://wcfcourier.com/news/local/iowa-man-shoots-self-during-police-standoff/article_c112380e-4922-11e2-9104-0019bb2963f4.html
126,2012-12-17,M,58.0,38.8951148,-77.0363716,http://www.washingtonpost.com/blogs/crime-scene/post/police-identify-man-found-fatally-shot-in-northeast/2012/12/18/8ec5d08e-4915-11e2-ad54-580638ede391_blog.html
127,2012-12-17,M,41.0,30.3321838,-81.655651,http://www.firstcoastnews.com/news/local/article/287622/3/Man-Charged-with-Murdering-His-Own-Brother
128,2012-12-17,M,23.0,28.5421175,-81.3790462,http://www.wftv.com/news/news/local/orlando-police-investigating-homicide/nTYtX/
129,2012-12-17,M,24.0,33.5442781,-84.2338093,http://www.ajc.com/news/news/local/report-clayton-cop-shot/nTYbm/
130,2012-12-17,M,38.0,41.8756208,-87.6243706,"http://www.chicagotribune.com/news/local/breaking/chi-12.18-violence,0,2223826.story"
131,2012-12-17,M,31.0,39.7683795,-86.1580447,http://www.indystar.com/viewart/20121217/NEWS02/121217046/IMPD-investigating-apparent-homicide-city-s-Eastside
132,2012-12-17,M,22.0,39.0490111,-95.6775557,http://cjonline.com/news/2013-11-26/new-details-emerge-police-report-fatal-shooting-officers
133,2012-12-17,M,18.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2012/12/new_orleans_shootings_claim_5.html
134,2012-12-17,F,21.0,42.9633599,-85.6680863,http://www.woodtv.com/news/local/grand-rapids/leonard-street-explosion-shooting-121712
135,2012-12-17,M,27.0,42.9633599,-85.6680863,http://www.mlive.com/news/grand-rapids/index.ssf/2012/12/relatives_identify_shooter_vic.html
136,2012-12-17,F,31.0,42.9633599,-85.6680863,http://www.mlive.com/news/grand-rapids/index.ssf/2012/12/relatives_identify_shooter_vic.html
137,2012-12-17,M,20.0,44.9504037,-93.1015026,http://minnesota.cbslocal.com/2012/12/18/police-id-suspect-killed-in-kowalskis-armed-robbery/
138,2012-12-17,M,14.0,39.3187409,-94.4046405,http://www.kctv5.com/story/20364870/deputies-find-3-bodies-in-clay-county-home
139,2012-12-17,F,69.0,39.3187409,-94.4046405,http://www.kctv5.com/story/20364870/deputies-find-3-bodies-in-clay-county-home
140,2012-12-17,M,70.0,39.3187409,-94.4046405,http://www.kctv5.com/story/20364870/deputies-find-3-bodies-in-clay-county-home
141,2012-12-17,M,4.0,39.0844687,-94.5630298,http://fox4kc.com/2012/12/18/child-shot-in-drive-by-declared-brain-dead-case-now-a-homicide/
142,2012-12-17,M,16.0,39.1014537,-84.5124602,http://www.wlwt.com/news/local-news/cincinnati/1-killed-2-wounded-in-East-Price-Hill-shooting/-/13549970/17812058/-/pxj93tz/-/index.html
143,2012-12-17,M,51.0,39.9622601,-83.0007065,http://www.dispatch.com/content/stories/local/2012/12/19/man-shot-by-police-had-called-911-with-complaint.html
144,2012-12-17,M,35.0,35.7017314,-96.8808582,http://www.news9.com/story/20368199/lincoln-county-sheriffs-office-investigates-fatal-shooting-near-chandler
145,2012-12-17,M,40.0,39.849557,-75.3557458,http://www.mainlinemedianews.com/articles/2012/12/19/region/doc50d1c64aea638689827080.txt
146,2012-12-17,M,51.0,41.0167508,-75.8971431,http://standardspeaker.com/news/police-gather-evidence-in-murder-suicide-1.1418999
147,2012-12-17,F,41.0,41.0167508,-75.8971431,http://standardspeaker.com/news/police-gather-evidence-in-murder-suicide-1.1418999
148,2012-12-17,M,27.0,36.7282096,-76.5835703,http://www.wavy.com/dpp/news/crime/shooting-victim-dutch-road
149,2012-12-17,M,32.0,41.5833658,-87.500043,http://www.nwitimes.com/news/local/lake/gary/murder-suspect-surrenders-after-taking-hostages/article_23491cdf-bc61-5f2c-9db3-f189d4a22754.html
150,2012-12-17,M,42.0,33.5442781,-84.2338093,http://www.ajc.com/news/news/local/report-clayton-cop-shot/nTYbm/
151,2012-12-17,M,48.0,29.9035387,-90.0772944,http://www.nola.com/crime/index.ssf/2012/12/harvey_murder_victim_was_on_cr.html
152,2012-12-17,F,46.0,39.952335,-75.163789,http://www.philly.com/philly/news/special_packages/inquirer/Philadelphia_Homicides_1988_2011.html
153,2012-12-17,M,28.0,29.9519265,-95.54091698405242,http://www.houstontx.gov/police/nr/2012/dec/nr121812-1.htm
154,2012-12-17,M,24.0,43.0349931,-87.922497,http://www.milwaukeepolicenews.com/detectives-investigate-2-homicides/
155,2012-12-17,M,29.0,43.0349931,-87.922497,http://www.milwaukeepolicenews.com/detectives-investigate-2-homicides/
156,2012-12-18,M,32.0,39.2908608,-76.6108073,http://citypaper.com/news/murder-ink-1.1421377
157,2012-12-18,M,19.0,40.6501038,-73.9495823,http://www.nypost.com/p/news/local/nypd_blotter/nypd_daily_blotter_bcQ4aKGJzdwgI8KD2jTPoI
158,2012-12-18,M,18.0,39.868223,-74.293966405056,http://wobm.com/lacey-township-high-schooler-takes-own-life/
159,2012-12-18,M,18.0,39.3642852,-74.4229351,http://www.pressofatlanticcity.com/news/breaking/suspect-fatally-shot-by-atlantic-city-police-had-a-weapon/article_ec926a12-4882-11e2-9025-0019bb2963f4.html
160,2012-12-18,F,22.0,40.1529745,-105.057968824598,http://www.thedenverchannel.com/news/local-news/several-dead-in-murder-suicide-in-weld-county
161,2012-12-18,F,25.0,40.1529745,-105.057968824598,http://www.nydailynews.com/news/crime/4-dead-colorado-murder-suicide-cops-article-1.1222634
162,2012-12-18,M,31.0,40.1529745,-105.057968824598,http://www.thedenverchannel.com/news/local-news/several-dead-in-murder-suicide-in-weld-county
163,2012-12-18,M,32.0,40.1529745,-105.057968824598,http://www.thedenverchannel.com/news/local-news/several-dead-in-murder-suicide-in-weld-county
164,2012-12-18,M,17.0,26.16839695,-80.2047222133163,http://miami.cbslocal.com/2012/12/18/teen-shot-to-death-in-lauderdale-lakes/
165,2012-12-18,M,16.0,28.8117179,-81.2680328,http://www.wesh.com/news/central-florida/seminole-county/Police-search-for-suspect-in-Sanford-shooting-death/-/17597106/17821378/-/21x65n/-/index.html
166,2012-12-18,M,22.0,39.7683795,-86.1580447,http://www.indystar.com/viewart/20121218/NEWS02/121218039/One-two-men-shot-Tuesday-night-Eastside-has-died
167,2012-12-18,M,36.0,29.9499323,-90.0701156,http://www.nola.com/crime/index.ssf/2012/12/new_orleans_shootings_claim_5.html
168,2012-12-18,M,27.0,38.40678,-75.0618486,"http://www.baltimoresun.com/news/breaking/bs-md-ocean-city-death-20121218,0,4066693.story"
169,2012-12-18,M,23.0,42.6511674,-73.754968,http://blog.timesunion.com/crime/parolee-dies-in-albany-shooting/12925/
170,2012-12-18,F,47.0,36.0228734,-95.9683278,http://www.krmg.com/news/news/local/second-teenager-questioned-jenks-murder/nTk2Z/
171,2012-12-18,M,26.0,35.4707419,-97.5198806,http://newsok.com/man-killed-by-oklahoma-city-police-officer-had-two-protective-orders-filed-against-him/article/3739068
172,2012-12-18,M,26.0,39.849557,-75.3557458,http://www.mainlinemedianews.com/articles/2012/12/19/region/doc50d1c64aea638689827080.txt
173,2012-12-18,M,24.0,40.2737002,-76.8844179,http://www.pennlive.com/midstate/index.ssf/2012/12/harrisburg_police_dauphin_coun.html
174,2012-12-18,M,16.0,44.3683156,-100.3509665,http://bigstory.ap.org/article/sd-teen-dies-shooting-after-paintball-argument
175,2012-12-18,M,17.0,32.5065765,-94.75150988513019,http://www.news-journal.com/news/police/police-report-details-deadly-longview-robbery-man-charged-says-pair/article_d5908bd5-97a5-5980-9270-38001cdf1883.html
176,2012-12-18,M,20.0,37.541239,-77.4420183,http://wtvr.com/2012/12/18/man-shot-in-richmond-city-street/
177,2012-12-18,F,30.0,34.6182199,-79.0086425,http://fayobserver.com/articles/2012/12/20/1225529
178,2012-12-18,M,46.0,34.6182199,-79.0086425,http://www.fayobserver.com/articles/2012/07/17/1191225?sac=fo.home
179,2012-12-18,M,22.0,32.7801052,-96.8000082,http://crimeblog.dallasnews.com/2012/12/tyler-man-dead-after-two-victims-drive-away-from-shooting-in-northwest-dallas.html/
180,2012-12-18,F,26.0,34.8512316,-82.3985105,http://www.foxcarolina.com/story/21415425/deputies-man-used-woman-as-shield-in-shooting
181,2012-12-19,M,,37.4792672,-82.5187629,http://www.wkyt.com/wymt/home/headlines/Shooting-in-Pikeville-184117781.html
182,2012-12-19,M,,42.3486635,-83.0567375,http://www.detroitmi.gov/Portals/0/docs/police/MCSR 12.19.pdf
183,2012-12-19,M,30.0,38.7382366,-120.6749302,http://blogs.sacbee.com/crime/archives/2012/12/sad-end-to-camino-mans-disappearance.html
184,2012-12-19,F,48.0,37.8043808,-122.2708166,http://www.sfgate.com/default/article/Oakland-grandma-another-innocent-bystander-4135783.php
185,2012-12-19,M,38.0,27.9014133,-81.5859099,http://www.myfoxtampabay.com/story/20396721/2012/12/20/person-of-interest-named-in-lake-wales-murder
186,2012-12-19,M,14.0,33.9190653,-84.0167423,http://www.ajc.com/news/news/teen-found-shot-to-death-in-gwinnett-county-home/nTbGn/
187,2012-12-19,M,16.0,33.277089,-81.8944597,http://www.augustacrime.com/rcso-robbery-related-gunfight-led-to-teens-death/
188,2012-12-19,M,19.0,41.0799898,-85.1386015,http://www.news-sentinel.com/apps/pbcs.dll/article?AID=/20121220/NEWS/121229958/1012/LOCAL
189,2012-12-19,M,39.0,41.5927467,-87.3467803,http://www.nwitimes.com/news/local/lake/gary/article_329f7186-1d7b-5b2b-b845-36208d6d9cc1.html
190,2012-12-19,M,25.0,38.8962231,-76.9066399,http://washington.cbslocal.com/2012/12/20/man-slain-while-holding-child-was-slated-to-testify-in-murder-trial/
